transaction_number,name,type,quantity
4979,BowCo,buy,9
4980,ArrowCo,sell,2
4981,SwordCo,sell,1
4982,BoarCo,sell,1
4983,RottenFishCo,sell,10
4984,ShieldCo,sell,7
4985,BoarCo,buy,7
4986,BoarCo,sell,3
4987,BowCo,sell,6
4988,BowCo,buy,10
4989,PotionCo,buy,9
4990,BoarCo,buy,7
4991,BoarCo,buy,9
4992,BoarCo,sell,8
4993,BowCo,buy,9
4994,RottenFishCo,buy,3
4995,BoarCo,sell,4
4996,BoarCo,sell,1
4997,GameStart,buy,9
4998,SwordCo,buy,8
4999,RottenFishCo,buy,6
5000,BowCo,sell,4
5001,BowCo,sell,5
5002,BoarCo,sell,8
5003,GameStart,sell,8
5004,ShieldCo,buy,1
5005,SwordCo,buy,6
5006,ArrowCo,sell,1
5007,GameStart,sell,2
5008,BowCo,sell,6
5009,BowCo,sell,4
5010,BoarCo,buy,3
5011,BoarCo,sell,8
5012,SwordCo,buy,10
5013,ShieldCo,sell,8
5014,RottenFishCo,sell,2
5015,GameStart,buy,1
5016,ArrowCo,sell,7
5017,SwordCo,sell,7
5018,BowCo,buy,10
5019,PotionCo,buy,4
5020,ShieldCo,buy,1
5021,BowCo,buy,7
5022,BoarCo,buy,6
5023,BowCo,buy,2
5024,RottenFishCo,sell,1
5025,BoarCo,sell,2
5026,BoarCo,buy,4
5027,BoarCo,sell,10
5028,ShieldCo,buy,2
5029,SwordCo,sell,10
5030,GameStart,sell,3
5031,RottenFishCo,sell,6
5032,RottenFishCo,buy,2
5033,GameStart,buy,7
5034,BowCo,buy,2
5035,BowCo,buy,9
5036,GameStart,buy,8
5037,GameStart,buy,4
5038,BoarCo,sell,5
5039,ArrowCo,buy,5
5040,RottenFishCo,buy,8
5041,SwordCo,sell,9
5042,PotionCo,sell,2
5043,SwordCo,buy,8
5044,RottenFishCo,sell,5
5045,RottenFishCo,buy,2
5046,SwordCo,sell,4
5047,BoarCo,sell,8
5048,ArrowCo,sell,5
5049,ShieldCo,sell,1
5050,ShieldCo,buy,6
5051,BoarCo,sell,8
5052,ArrowCo,buy,5
5053,SwordCo,sell,1
5054,SwordCo,buy,10
5055,ArrowCo,sell,5
5056,ShieldCo,sell,3
5057,PotionCo,sell,5
5058,GameStart,buy,2
5059,PotionCo,sell,4
5060,BoarCo,buy,5
5061,BoarCo,buy,8
5062,PotionCo,buy,2
5063,ArrowCo,buy,4
5064,ShieldCo,sell,4
5065,ShieldCo,sell,1
5066,BoarCo,sell,6
5067,RottenFishCo,sell,6
5068,SwordCo,sell,10
5069,BoarCo,buy,10
5070,SwordCo,buy,1
5071,BoarCo,sell,7
5072,RottenFishCo,buy,7
5073,ShieldCo,sell,7
5074,ShieldCo,buy,5
5075,RottenFishCo,sell,4
5076,PotionCo,sell,9
5077,ShieldCo,sell,6
5078,ShieldCo,sell,1
5079,RottenFishCo,sell,7
5080,RottenFishCo,buy,4
5081,GameStart,sell,10
5082,ShieldCo,sell,9
5083,PotionCo,buy,2
5084,SwordCo,sell,6
5085,SwordCo,sell,6
5086,BowCo,buy,5
5087,GameStart,buy,3
5088,PotionCo,buy,1
5089,RottenFishCo,sell,10
5090,GameStart,buy,6
5091,ShieldCo,buy,9
5092,RottenFishCo,sell,7
5093,ShieldCo,buy,4
5094,ShieldCo,buy,4
5095,SwordCo,sell,5
5096,BowCo,sell,5
5097,BoarCo,buy,9
5098,RottenFishCo,buy,2
5099,ShieldCo,buy,7
5100,SwordCo,buy,2
5101,BoarCo,buy,2
5102,ArrowCo,buy,7
5103,PotionCo,sell,4
5104,BoarCo,sell,7
5105,GameStart,buy,9
5106,ArrowCo,sell,1
5107,SwordCo,sell,4
5108,GameStart,buy,9
5109,BowCo,buy,1
5110,GameStart,sell,10
5111,GameStart,sell,10
5112,PotionCo,sell,6
5113,GameStart,buy,9
5114,SwordCo,sell,6
5115,GameStart,buy,5
5116,ArrowCo,buy,10
5117,ShieldCo,buy,7
5118,BoarCo,sell,3
5119,PotionCo,buy,8
5120,ShieldCo,buy,5
5121,RottenFishCo,buy,9
5122,RottenFishCo,sell,9
5123,BowCo,buy,4
5124,BoarCo,buy,8
5125,PotionCo,buy,1
5126,RottenFishCo,sell,3
5127,BowCo,buy,2
5128,BowCo,buy,6
5129,GameStart,sell,4
5130,ShieldCo,buy,5
5131,ShieldCo,buy,5
5132,RottenFishCo,sell,1
5133,RottenFishCo,sell,7
5134,ShieldCo,sell,6
5135,BowCo,sell,6
5136,ArrowCo,buy,1
5137,BowCo,sell,10
5138,ShieldCo,buy,1
5139,RottenFishCo,buy,8
5140,SwordCo,sell,8
5141,ShieldCo,sell,1
5142,RottenFishCo,buy,5
5143,BowCo,buy,5
5144,PotionCo,sell,6
5145,RottenFishCo,sell,6
5146,GameStart,buy,4
5147,ArrowCo,buy,8
5148,GameStart,sell,1
5149,ShieldCo,buy,6
5150,ShieldCo,sell,4
5151,BowCo,sell,4
5152,BowCo,sell,10
5153,PotionCo,buy,10
5154,BoarCo,buy,10
5155,ShieldCo,buy,7
5156,SwordCo,buy,3
5157,BoarCo,buy,2
5158,BoarCo,sell,9
5159,SwordCo,buy,5
5160,ShieldCo,buy,4
5161,ShieldCo,buy,9
5162,ArrowCo,sell,10
5163,RottenFishCo,sell,5
5164,BoarCo,sell,7
5165,PotionCo,sell,6
5166,SwordCo,sell,2
5167,ArrowCo,sell,4
5168,SwordCo,sell,9
5169,ShieldCo,sell,5
5170,RottenFishCo,buy,7
5171,RottenFishCo,sell,6
5172,SwordCo,sell,2
5173,RottenFishCo,buy,8
5174,RottenFishCo,sell,9
5175,PotionCo,buy,10
5176,SwordCo,sell,1
5177,PotionCo,sell,1
5178,SwordCo,buy,5
5179,ArrowCo,buy,7
5180,BoarCo,buy,1
5181,GameStart,sell,9
5182,SwordCo,sell,10
5183,BowCo,sell,1
5184,GameStart,sell,3
5185,RottenFishCo,buy,5
5186,ArrowCo,buy,3
5187,SwordCo,buy,6
5188,PotionCo,buy,4
5189,RottenFishCo,buy,1
5190,BoarCo,buy,8
5191,GameStart,buy,1
5192,GameStart,sell,7
5193,BoarCo,buy,10
5194,BowCo,sell,2
5195,ArrowCo,buy,9
5196,SwordCo,sell,3
5197,ShieldCo,buy,4
5198,GameStart,sell,10
5199,ShieldCo,sell,3
5200,BoarCo,sell,6
5201,BoarCo,sell,8
5202,RottenFishCo,buy,9
5203,PotionCo,sell,10
5204,BowCo,sell,1
5205,GameStart,sell,9
5206,PotionCo,buy,1
5207,GameStart,sell,3
5208,GameStart,buy,7
5209,RottenFishCo,sell,7
5210,RottenFishCo,sell,4
5211,GameStart,buy,6
5212,GameStart,sell,3
5213,PotionCo,buy,4
5214,PotionCo,buy,7
5215,SwordCo,buy,9
5216,SwordCo,sell,5
5217,RottenFishCo,buy,1
5218,SwordCo,buy,7
5219,PotionCo,buy,10
5220,BowCo,sell,6
5221,RottenFishCo,sell,7
5222,ArrowCo,sell,1
5223,ArrowCo,sell,8
5224,GameStart,sell,5
5225,BoarCo,buy,9
5226,ArrowCo,sell,5
5227,BowCo,buy,5
5228,SwordCo,buy,3
5229,BowCo,sell,1
5230,ShieldCo,buy,3
5231,ShieldCo,sell,5
5232,SwordCo,sell,3
5233,BoarCo,sell,9
5234,ArrowCo,buy,1
5235,PotionCo,sell,4
5236,RottenFishCo,sell,1
5237,ArrowCo,buy,1
5238,PotionCo,sell,10
5239,BoarCo,sell,8
5240,BowCo,buy,5
5241,ArrowCo,sell,6
5242,BoarCo,sell,7
5243,PotionCo,buy,9
5244,ArrowCo,sell,10
5245,BowCo,buy,5
5246,ShieldCo,sell,7
5247,ShieldCo,sell,2
5248,ArrowCo,buy,9
5249,GameStart,buy,4
5250,BowCo,sell,1
5251,GameStart,buy,6
5252,BoarCo,buy,3
5253,PotionCo,buy,6
5254,PotionCo,sell,3
5255,BoarCo,buy,4
5256,ShieldCo,buy,8
5257,BoarCo,buy,7
5258,BoarCo,buy,5
5259,GameStart,sell,9
5260,GameStart,buy,7
5261,GameStart,sell,10
5262,RottenFishCo,buy,7
5263,ShieldCo,sell,10
5264,BoarCo,buy,2
5265,SwordCo,sell,7
5266,BowCo,sell,8
5267,ArrowCo,sell,3
5268,SwordCo,sell,3
5269,BowCo,sell,10
5270,GameStart,sell,8
5271,GameStart,sell,6
5272,PotionCo,buy,5
5273,BowCo,buy,8
5274,SwordCo,sell,10
5275,ShieldCo,buy,8
5276,ArrowCo,buy,6
5277,ShieldCo,sell,2
5278,ArrowCo,sell,5
5279,PotionCo,buy,2
5280,BowCo,sell,5
5281,ShieldCo,buy,2
5282,ShieldCo,buy,8
5283,BoarCo,sell,4
5284,GameStart,sell,1
5285,ArrowCo,buy,1
5286,ShieldCo,sell,2
5287,ArrowCo,buy,6
5288,ShieldCo,buy,3
5289,ShieldCo,sell,7
5290,ArrowCo,buy,4
5291,SwordCo,sell,2
5292,PotionCo,sell,10
5293,BowCo,sell,9
5294,BowCo,buy,7
5295,SwordCo,sell,8
5296,RottenFishCo,sell,6
5297,SwordCo,buy,7
5298,PotionCo,sell,10
5299,ShieldCo,buy,4
5300,GameStart,sell,8
5301,ShieldCo,buy,7
5302,BowCo,buy,3
5303,SwordCo,buy,8
5304,RottenFishCo,sell,10
5305,BowCo,sell,4
5306,ShieldCo,sell,9
5307,GameStart,buy,2
5308,BowCo,sell,3
5309,PotionCo,sell,6
5310,SwordCo,buy,8
5311,BoarCo,sell,3
5312,ArrowCo,sell,9
5313,ArrowCo,buy,2
5314,GameStart,sell,4
5315,ShieldCo,buy,8
5316,SwordCo,sell,7
5317,ArrowCo,sell,6
5318,GameStart,sell,7
5319,BowCo,buy,5
5320,PotionCo,sell,9
5321,GameStart,buy,9
5322,BoarCo,buy,1
5323,ArrowCo,buy,2
5324,ArrowCo,buy,9
5325,RottenFishCo,sell,2
5326,RottenFishCo,buy,7
5327,PotionCo,buy,5
5328,BowCo,sell,9
5329,GameStart,buy,6
5330,ShieldCo,sell,3
5331,BoarCo,sell,3
5332,BowCo,sell,5
5333,PotionCo,buy,10
5334,ArrowCo,buy,10
5335,PotionCo,sell,3
5336,BowCo,sell,2
5337,ShieldCo,sell,1
5338,ArrowCo,sell,2
5339,GameStart,buy,8
5340,GameStart,buy,6
5341,BoarCo,sell,2
5342,GameStart,sell,7
5343,GameStart,buy,9
5344,GameStart,buy,5
5345,RottenFishCo,sell,1
5346,PotionCo,sell,9
5347,ShieldCo,buy,8
5348,ShieldCo,sell,5
5349,PotionCo,sell,4
5350,SwordCo,buy,1
5351,GameStart,sell,1
5352,SwordCo,sell,2
5353,RottenFishCo,buy,1
5354,BoarCo,sell,6
5355,RottenFishCo,buy,5
5356,SwordCo,buy,7
5357,BoarCo,buy,9
5358,ArrowCo,sell,6
5359,PotionCo,buy,4
5360,SwordCo,buy,6
5361,SwordCo,buy,10
5362,RottenFishCo,buy,2
5363,GameStart,buy,1
5364,BowCo,buy,7
5365,SwordCo,buy,10
5366,PotionCo,sell,7
5367,GameStart,sell,4
5368,SwordCo,sell,6
5369,BowCo,buy,10
5370,RottenFishCo,buy,10
5371,BoarCo,sell,9
5372,SwordCo,sell,10
5373,SwordCo,buy,2
5374,BoarCo,buy,1
5375,ShieldCo,buy,1
5376,PotionCo,buy,6
5377,ShieldCo,buy,5
5378,ArrowCo,buy,3
5379,ArrowCo,sell,10
5380,ArrowCo,sell,5
5381,RottenFishCo,buy,5
5382,PotionCo,sell,8
5383,ArrowCo,sell,3
5384,BowCo,sell,9
5385,ArrowCo,sell,10
5386,BoarCo,buy,1
5387,ArrowCo,sell,9
5388,BoarCo,sell,6
5389,BowCo,buy,3
5390,PotionCo,sell,5
5391,ShieldCo,sell,10
5392,PotionCo,sell,10
5393,SwordCo,sell,5
5394,BowCo,buy,8
5395,BoarCo,buy,1
5396,PotionCo,buy,8
5397,GameStart,buy,10
5398,SwordCo,sell,6
5399,ArrowCo,buy,3
5400,BowCo,buy,6
5401,RottenFishCo,buy,7
5402,GameStart,sell,5
5403,ShieldCo,sell,4
5404,SwordCo,sell,6
5405,BoarCo,sell,2
5406,BoarCo,sell,10
5407,SwordCo,buy,7
5408,ShieldCo,sell,6
5409,PotionCo,sell,6
5410,ShieldCo,buy,8
5411,GameStart,buy,7
5412,ShieldCo,buy,4
5413,BoarCo,buy,10
5414,SwordCo,sell,9
5415,RottenFishCo,sell,7
5416,ShieldCo,buy,4
5417,BoarCo,sell,5
5418,BowCo,sell,6
5419,RottenFishCo,buy,6
5420,PotionCo,sell,8
5421,BoarCo,buy,6
5422,SwordCo,sell,10
5423,ArrowCo,sell,7
5424,BowCo,buy,6
5425,SwordCo,sell,7
5426,SwordCo,sell,10
5427,BoarCo,sell,6
5428,BoarCo,sell,8
5429,GameStart,sell,4
5430,BowCo,buy,10
5431,RottenFishCo,sell,1
5432,BowCo,buy,3
5433,PotionCo,sell,1
5434,PotionCo,buy,1
5435,SwordCo,sell,8
5436,GameStart,buy,9
5437,GameStart,buy,2
5438,ArrowCo,buy,6
5439,ArrowCo,buy,9
5440,ShieldCo,sell,8
5441,BowCo,sell,8
5442,RottenFishCo,buy,10
5443,ShieldCo,buy,7
5444,BoarCo,buy,3
5445,GameStart,sell,7
5446,BoarCo,buy,9
5447,ShieldCo,buy,9
5448,ArrowCo,sell,5
5449,PotionCo,sell,8
5450,BowCo,buy,3
5451,BoarCo,buy,7
5452,ArrowCo,sell,1
5453,ShieldCo,buy,9
5454,SwordCo,buy,5
5455,PotionCo,buy,10
5456,PotionCo,sell,1
5457,ArrowCo,sell,2
5458,GameStart,sell,3
5459,PotionCo,sell,1
5460,ShieldCo,buy,7
5461,BowCo,buy,10
5462,GameStart,buy,1
5463,GameStart,sell,1
5464,PotionCo,buy,7
5465,ArrowCo,sell,3
5466,BowCo,buy,10
5467,PotionCo,buy,3
5468,BoarCo,sell,5
5469,BowCo,sell,4
5470,GameStart,buy,9
5471,GameStart,sell,7
5472,ShieldCo,sell,2
5473,BoarCo,buy,1
5474,PotionCo,buy,5
5475,BowCo,buy,6
